Study_Hours,Internal_Marks,Extra_Activities,Sleep Hours,Assignment_Scores,Final_Marks,Attendance,Family_Income,Internet_Access,Placement_Status,Risk_Category,Performance_Level
8,99,Yes,6,3,94.0,92,46573,Yes,Placed,Safe,Excellent
3,89,Yes,5,4,69.0,61,63573,No,Not Placed,Safe,Good
3,75,Yes,5,9,57.0,94,34502,No,Not Placed,Safe,Average
6,70,Yes,7,3,55.0,60,22529,No,Not Placed,Safe,Average
1,86,Yes,7,3,61.0,62,27839,No,Placed,Safe,Good
4,73,No,4,8,54.0,88,56749,No,Placed,Safe,Average
1,41,No,4,3,12.0,71,74332,No,Not Placed,At Risk,Poor
3,81,No,6,3,62.0,71,51394,No,Placed,Safe,Good
9,42,No,7,3,40.0,90,61547,Yes,Not Placed,Safe,Average
5,69,No,8,1,57.0,63,61569,No,Placed,Safe,Average
5,47,No,4,7,33.0,62,27561,No,Placed,At Risk,Poor
4,91,Yes,4,3,71.0,81,80643,No,Not Placed,Safe,Good
3,46,No,7,4,26.0,88,75890,No,Placed,At Risk,Poor
5,51,No,7,7,39.0,62,36773,Yes,Not Placed,At Risk,Poor
4,97,No,6,3,74.0,63,54277,Yes,Not Placed,Safe,Good
8,58,Yes,7,4,56.0,88,72542,Yes,Not Placed,Safe,Average
4,65,Yes,5,4,45.0,69,96132,Yes,Not Placed,Safe,Average
8,67,Yes,9,5,61.0,80,54742,Yes,Not Placed,Safe,Good
6,54,No,8,6,45.0,78,32177,No,Placed,Safe,Average
5,53,No,9,2,43.0,92,98591,Yes,Placed,Safe,Average
4,87,No,5,9,68.0,86,89513,Yes,Not Placed,Safe,Good
4,98,Yes,5,2,79.0,99,57351,Yes,Not Placed,Safe,Good
4,53,Yes,9,8,40.0,64,89178,No,Not Placed,Safe,Average
9,42,No,5,0,37.0,98,30434,Yes,Not Placed,At Risk,Poor
4,89,Yes,4,9,72.0,63,46057,No,Not Placed,Safe,Good
9,68,No,9,7,67.0,92,74526,Yes,Placed,Safe,Good
6,99,Yes,5,9,93.0,98,93306,No,Placed,Safe,Excellent
7,93,Yes,4,2,85.0,75,47658,Yes,Placed,Safe,Excellent
3,45,Yes,7,4,26.0,96,50792,Yes,Not Placed,At Risk,Poor
8,88,No,8,2,84.0,66,58111,Yes,Placed,Safe,Excellent
3,62,Yes,8,9,45.0,72,52779,No,Not Placed,Safe,Average
1,67,No,5,0,41.0,73,93389,Yes,Not Placed,Safe,Average
5,53,No,8,9,39.0,97,27146,No,Placed,At Risk,Poor
2,53,No,4,4,28.0,87,34127,No,Not Placed,At Risk,Poor
6,59,Yes,7,7,48.0,66,87109,Yes,Placed,Safe,Average
9,52,Yes,5,4,46.0,75,41523,No,Placed,Safe,Average
1,66,Yes,6,3,38.0,78,60092,No,Placed,At Risk,Poor
4,99,No,9,8,87.0,61,81043,No,Not Placed,Safe,Excellent
1,74,Yes,8,0,50.0,78,88517,No,Placed,Safe,Average
1,84,Yes,8,4,63.0,81,87168,Yes,Not Placed,Safe,Good
8,95,No,5,0,89.0,65,64900,Yes,Placed,Safe,Excellent
2,41,No,9,5,19.0,86,91293,No,Not Placed,At Risk,Poor
1,80,No,9,9,56.0,68,41698,Yes,Not Placed,Safe,Average
8,84,Yes,8,8,82.0,90,52472,Yes,Placed,Safe,Excellent
4,79,Yes,8,1,60.0,70,26416,No,Not Placed,Safe,Good
3,87,No,6,3,67.0,83,25372,No,Placed,Safe,Good
4,63,Yes,9,7,50.0,72,92883,No,Placed,Safe,Average
5,68,No,4,2,52.0,76,55086,Yes,Placed,Safe,Average
1,42,Yes,5,6,17.0,97,56479,Yes,Placed,At Risk,Poor
1,84,No,5,6,61.0,84,64886,No,Placed,Safe,Good
3,43,Yes,6,1,22.0,86,33790,No,Not Placed,At Risk,Poor
6,89,No,6,9,79.0,61,52124,Yes,Placed,Safe,Good
1,41,No,4,3,15.0,88,28090,Yes,Placed,At Risk,Poor
2,59,No,7,0,34.0,91,72285,Yes,Not Placed,At Risk,Poor
7,93,Yes,5,7,83.0,81,79278,No,Not Placed,Safe,Excellent
1,92,Yes,9,9,71.0,82,52721,Yes,Placed,Safe,Good
7,54,Yes,8,9,47.0,70,22869,No,Placed,Safe,Average
4,88,No,4,8,70.0,76,23680,Yes,Placed,Safe,Good
6,71,No,5,0,58.0,68,78184,Yes,Not Placed,Safe,Average
8,81,No,9,6,74.0,66,84563,No,Not Placed,Safe,Good
9,40,No,4,0,34.0,91,68177,No,Placed,At Risk,Poor
6,77,No,7,0,66.0,71,98863,Yes,Placed,Safe,Good
9,74,No,9,8,73.0,93,41724,Yes,Not Placed,Safe,Good
4,90,No,5,9,72.0,62,38985,Yes,Placed,Safe,Good
6,46,No,8,9,34.0,71,86579,Yes,Not Placed,At Risk,Poor
8,84,No,9,5,80.0,71,97516,Yes,Not Placed,Safe,Excellent
9,52,Yes,5,0,49.0,62,96047,Yes,Not Placed,Safe,Average
3,88,No,4,6,69.0,82,86165,No,Not Placed,Safe,Good
2,40,Yes,7,2,16.0,61,34194,No,Placed,At Risk,Poor
6,53,No,9,9,46.0,75,80004,Yes,Not Placed,Safe,Average
4,68,Yes,4,3,50.0,92,30839,No,Placed,Safe,Average
1,97,No,4,3,67.0,64,67708,No,Placed,Safe,Good
8,42,Yes,6,7,37.0,91,46649,No,Placed,At Risk,Poor
9,85,No,4,0,78.0,91,43331,No,Placed,Safe,Good
9,63,No,9,7,62.0,71,24977,Yes,Not Placed,Safe,Good
2,40,No,7,8,18.0,68,53367,No,Not Placed,At Risk,Poor
9,87,Yes,8,6,83.0,61,92455,Yes,Placed,Safe,Excellent
7,49,No,6,0,42.0,74,96148,No,Not Placed,Safe,Average
5,52,Yes,4,6,36.0,97,53009,No,Placed,At Risk,Poor
7,75,Yes,9,5,64.0,85,73753,Yes,Not Placed,Safe,Good
9,48,Yes,5,4,47.0,69,74346,Yes,Not Placed,Safe,Average
8,53,Yes,6,4,48.0,80,81794,No,Not Placed,Safe,Average
6,75,Yes,7,0,63.0,61,59116,No,Not Placed,Safe,Good
4,49,No,5,5,31.0,94,74976,No,Not Placed,At Risk,Poor
1,79,Yes,7,3,54.0,86,96196,No,Not Placed,Safe,Average
6,62,Yes,5,0,46.0,91,22903,No,Not Placed,Safe,Average
3,74,Yes,8,7,53.0,62,49448,Yes,Placed,Safe,Average
6,94,Yes,7,7,86.0,70,41231,Yes,Not Placed,Safe,Excellent
6,46,No,5,3,34.0,97,59706,Yes,Placed,At Risk,Poor
4,81,No,7,6,66.0,89,28358,No,Placed,Safe,Good
2,74,No,6,2,53.0,74,62752,No,Not Placed,Safe,Average
9,41,Yes,7,7,32.0,81,65938,No,Not Placed,At Risk,Poor
2,54,Yes,9,6,32.0,79,89563,No,Not Placed,At Risk,Poor
3,48,Yes,7,4,26.0,60,54105,No,Not Placed,At Risk,Poor
1,86,No,5,4,59.0,64,74245,No,Placed,Safe,Average
7,56,Yes,7,8,45.0,62,42374,Yes,Placed,Safe,Average
1,78,No,8,5,54.0,76,42523,No,Not Placed,Safe,Average
9,91,Yes,4,5,89.0,62,92328,Yes,Placed,Safe,Excellent
1,57,Yes,6,1,35.0,90,57815,Yes,Not Placed,At Risk,Poor
5,54,No,9,4,40.0,62,95348,Yes,Placed,Safe,Average
7,57,Yes,5,3,49.0,90,88226,No,Not Placed,Safe,Average
3,63,No,7,9,46.0,85,99196,No,Not Placed,Safe,Average
9,62,Yes,7,2,63.0,75,55621,Yes,Placed,Safe,Good
8,51,No,7,8,43.0,95,84450,No,Placed,Safe,Average
3,62,Yes,6,6,44.0,90,52411,Yes,Not Placed,Safe,Average
5,60,Yes,9,3,48.0,79,41006,Yes,Placed,Safe,Average
7,65,Yes,4,8,53.0,96,46935,No,Placed,Safe,Average
4,47,Yes,8,8,32.0,89,76135,No,Not Placed,At Risk,Poor
5,69,Yes,9,6,58.0,87,68932,Yes,Placed,Safe,Average
3,73,No,8,4,50.0,77,85376,Yes,Not Placed,Safe,Average
9,41,No,9,8,39.0,96,64496,Yes,Not Placed,At Risk,Poor
9,44,Yes,5,6,41.0,69,78926,No,Placed,Safe,Average
7,70,No,4,8,61.0,83,20989,Yes,Placed,Safe,Good
2,72,No,4,2,49.0,62,36458,No,Placed,Safe,Average
7,93,No,6,8,84.0,60,29703,Yes,Placed,Safe,Excellent
7,43,No,9,0,32.0,93,69566,No,Not Placed,At Risk,Poor
5,45,Yes,7,4,32.0,69,44982,No,Placed,At Risk,Poor
9,62,No,4,1,60.0,86,76441,Yes,Placed,Safe,Good
3,84,No,9,0,67.0,74,86025,No,Placed,Safe,Good
4,58,Yes,7,2,46.0,64,31004,No,Not Placed,Safe,Average
1,82,Yes,6,6,56.0,65,40449,Yes,Not Placed,Safe,Average
6,84,Yes,9,2,74.0,79,31502,Yes,Not Placed,Safe,Good
4,47,Yes,9,9,28.0,95,66115,Yes,Placed,At Risk,Poor
1,78,Yes,5,9,52.0,86,23195,No,Not Placed,Safe,Average
2,52,Yes,9,8,28.0,96,97340,Yes,Not Placed,At Risk,Poor
3,40,Yes,5,2,18.0,67,85717,Yes,Placed,At Risk,Poor
9,45,Yes,7,5,45.0,69,64034,Yes,Not Placed,Safe,Average
8,46,No,7,1,41.0,88,77090,Yes,Placed,Safe,Average
7,87,Yes,4,7,78.0,70,92108,No,Not Placed,Safe,Good
4,66,No,6,9,48.0,81,60532,No,Placed,Safe,Average
1,54,Yes,5,4,26.0,69,24884,No,Not Placed,At Risk,Poor
8,91,Yes,4,1,86.0,83,51992,No,Not Placed,Safe,Excellent
4,73,No,8,6,56.0,96,67187,Yes,Not Placed,Safe,Average
3,97,Yes,4,2,77.0,96,93777,No,Placed,Safe,Good
9,96,Yes,7,4,95.0,62,89996,Yes,Placed,Safe,Excellent
4,62,No,8,8,47.0,68,46019,No,Not Placed,Safe,Average
4,87,No,4,0,62.0,65,62684,Yes,Not Placed,Safe,Good
9,88,No,9,1,87.0,74,71150,Yes,Not Placed,Safe,Excellent
2,63,No,6,4,40.0,74,30729,No,Placed,Safe,Average
5,54,No,5,3,35.0,91,90854,No,Placed,At Risk,Poor
4,74,No,9,0,60.0,94,37675,No,Not Placed,Safe,Good
9,43,Yes,8,6,41.0,78,28805,Yes,Not Placed,Safe,Average
5,83,Yes,6,8,67.0,89,55277,No,Placed,Safe,Good
9,76,Yes,4,0,70.0,86,65679,No,Not Placed,Safe,Good
9,56,Yes,9,7,55.0,87,42299,Yes,Placed,Safe,Average
2,70,Yes,7,8,54.0,66,54280,No,Not Placed,Safe,Average
9,77,No,7,1,72.0,74,61836,Yes,Not Placed,Safe,Good
3,49,No,6,0,26.0,62,76060,No,Not Placed,At Risk,Poor
4,93,Yes,7,5,77.0,61,70039,Yes,Placed,Safe,Good
1,89,No,5,6,67.0,69,83031,No,Not Placed,Safe,Good
1,66,Yes,6,1,39.0,73,51550,No,Placed,At Risk,Poor
1,81,No,6,4,54.0,93,68256,Yes,Placed,Safe,Average
9,45,Yes,7,4,43.0,67,27603,No,Not Placed,Safe,Average
8,95,Yes,6,6,89.0,82,68829,No,Placed,Safe,Excellent
5,45,Yes,4,0,28.0,96,48925,No,Placed,At Risk,Poor
5,91,No,8,9,80.0,67,75716,No,Not Placed,Safe,Excellent
9,54,No,9,7,51.0,98,44415,No,Placed,Safe,Average
3,43,Yes,8,4,23.0,79,52268,Yes,Placed,At Risk,Poor
3,96,No,9,2,79.0,88,79340,Yes,Placed,Safe,Good
7,87,Yes,7,8,77.0,61,81633,Yes,Not Placed,Safe,Good
9,93,Yes,5,2,89.0,93,38726,No,Placed,Safe,Excellent
6,95,No,5,6,80.0,71,59757,No,Placed,Safe,Excellent
2,79,Yes,7,9,57.0,62,70271,No,Not Placed,Safe,Average
1,46,Yes,7,6,20.0,92,65289,Yes,Not Placed,At Risk,Poor
2,90,Yes,6,9,68.0,86,78184,No,Placed,Safe,Good
1,97,No,5,7,71.0,61,20192,Yes,Placed,Safe,Good
9,88,Yes,8,9,88.0,83,59872,Yes,Not Placed,Safe,Excellent
8,92,Yes,7,7,85.0,98,96477,Yes,Not Placed,Safe,Excellent
7,84,Yes,8,3,77.0,72,48167,No,Not Placed,Safe,Good
3,86,Yes,9,0,66.0,96,24537,Yes,Not Placed,Safe,Good
8,65,No,8,3,61.0,77,72083,Yes,Not Placed,Safe,Good
2,97,Yes,5,5,74.0,70,89252,Yes,Not Placed,Safe,Good
2,70,Yes,9,9,48.0,73,36401,Yes,Not Placed,Safe,Average
3,41,No,8,5,18.0,91,83052,Yes,Not Placed,At Risk,Poor
7,67,No,6,5,59.0,82,38659,Yes,Not Placed,Safe,Average
1,81,No,6,6,55.0,93,66103,Yes,Placed,Safe,Average
8,52,No,5,0,47.0,76,38435,No,Not Placed,Safe,Average
7,57,No,6,9,52.0,93,61758,No,Placed,Safe,Average
4,69,No,7,0,50.0,94,82533,No,Placed,Safe,Average
5,94,Yes,9,6,77.0,94,54810,Yes,Placed,Safe,Good
1,50,Yes,5,3,25.0,92,81372,Yes,Not Placed,At Risk,Poor
4,52,No,9,5,35.0,75,72103,No,Placed,At Risk,Poor
1,90,Yes,8,5,65.0,93,50679,No,Not Placed,Safe,Good
1,63,No,7,8,40.0,88,81191,Yes,Placed,Safe,Average
1,96,Yes,5,1,70.0,65,31521,No,Not Placed,Safe,Good
7,68,No,8,3,61.0,79,84643,Yes,Not Placed,Safe,Good
7,95,No,8,3,89.0,91,35772,Yes,Not Placed,Safe,Excellent
4,93,Yes,8,6,77.0,79,44797,No,Not Placed,Safe,Good
2,44,No,8,0,22.0,93,88081,No,Not Placed,At Risk,Poor
3,74,Yes,8,4,55.0,90,79770,No,Placed,Safe,Average
8,58,No,5,3,52.0,82,31327,No,Placed,Safe,Average
8,94,No,6,1,88.0,74,24856,Yes,Placed,Safe,Excellent
6,52,Yes,8,4,44.0,70,85836,No,Not Placed,Safe,Average
9,44,No,7,8,39.0,61,55104,No,Placed,At Risk,Poor
9,83,Yes,5,7,80.0,75,56063,Yes,Placed,Safe,Excellent
4,53,Yes,4,8,35.0,75,76592,Yes,Not Placed,At Risk,Poor
1,77,Yes,6,6,52.0,61,39388,No,Not Placed,Safe,Average
1,61,Yes,7,9,34.0,82,61277,Yes,Not Placed,At Risk,Poor
5,48,Yes,8,6,33.0,97,36886,No,Not Placed,At Risk,Poor
2,88,No,5,1,64.0,63,26780,No,Not Placed,Safe,Good
6,79,No,5,2,65.0,70,37417,No,Placed,Safe,Good
7,65,Yes,8,9,55.0,63,96437,No,Placed,Safe,Average
1,84,No,7,7,58.0,94,32308,Yes,Not Placed,Safe,Average
6,44,Yes,5,1,29.0,64,51158,Yes,Not Placed,At Risk,Poor
8,68,No,9,6,65.0,79,28852,No,Not Placed,Safe,Good
5,93,Yes,6,5,80.0,92,80223,Yes,Not Placed,Safe,Excellent
7,61,No,7,9,55.0,84,38516,Yes,Not Placed,Safe,Average
6,88,Yes,8,3,78.0,79,80897,No,Not Placed,Safe,Good
4,42,No,7,3,22.0,65,98445,No,Not Placed,At Risk,Poor
7,67,Yes,9,2,53.0,86,85328,No,Not Placed,Safe,Average
9,77,Yes,7,5,77.0,76,75148,Yes,Not Placed,Safe,Good
7,53,No,4,2,41.0,83,81680,Yes,Placed,Safe,Average
5,86,Yes,8,8,69.0,91,53354,No,Not Placed,Safe,Good
7,53,Yes,6,3,47.0,97,48849,No,Placed,Safe,Average
3,82,No,8,3,64.0,78,87343,No,Not Placed,Safe,Good
2,50,No,4,1,28.0,72,30056,Yes,Placed,At Risk,Poor
5,48,Yes,8,1,35.0,86,83011,Yes,Placed,At Risk,Poor
4,77,Yes,8,6,63.0,76,78745,Yes,Placed,Safe,Good
5,86,Yes,6,4,71.0,66,23016,Yes,Placed,Safe,Good
8,83,Yes,4,2,78.0,74,34429,No,Placed,Safe,Good
4,45,No,8,5,32.0,92,58317,Yes,Not Placed,At Risk,Poor
9,40,Yes,9,5,40.0,80,87178,Yes,Not Placed,Safe,Average
7,64,Yes,8,0,55.0,64,25070,No,Not Placed,Safe,Average
7,55,No,5,2,42.0,76,39785,Yes,Not Placed,Safe,Average
8,91,No,8,4,88.0,90,34086,No,Placed,Safe,Excellent
6,54,Yes,6,6,43.0,76,76212,No,Placed,Safe,Average
8,73,No,5,3,66.0,88,73924,No,Placed,Safe,Good
3,56,No,9,7,33.0,88,50305,No,Placed,At Risk,Poor
1,42,No,9,2,12.0,67,67495,No,Placed,At Risk,Poor
6,42,Yes,9,5,32.0,66,29269,Yes,Not Placed,At Risk,Poor
1,76,Yes,4,5,48.0,89,43517,Yes,Placed,Safe,Average
9,56,Yes,9,8,56.0,84,85782,Yes,Not Placed,Safe,Average
2,94,No,7,3,73.0,62,50491,No,Not Placed,Safe,Good
2,88,Yes,6,6,65.0,91,84890,No,Placed,Safe,Good
7,91,Yes,4,9,83.0,71,22836,Yes,Not Placed,Safe,Excellent
2,77,Yes,5,0,53.0,92,95702,Yes,Not Placed,Safe,Average
8,40,No,7,0,39.0,60,25995,No,Not Placed,At Risk,Poor
6,46,Yes,4,1,32.0,61,31367,Yes,Not Placed,At Risk,Poor
7,65,Yes,6,3,55.0,86,35997,No,Placed,Safe,Average
7,86,Yes,5,5,76.0,66,36618,Yes,Not Placed,Safe,Good
6,78,Yes,6,3,69.0,69,39309,Yes,Placed,Safe,Good
9,58,No,6,5,54.0,86,84869,Yes,Placed,Safe,Average
9,91,Yes,5,1,89.0,71,65294,Yes,Placed,Safe,Excellent
7,93,Yes,9,8,87.0,66,50148,Yes,Not Placed,Safe,Excellent
9,69,No,8,2,66.0,90,31660,No,Placed,Safe,Good
3,82,No,6,6,65.0,79,76070,No,Placed,Safe,Good
3,94,No,9,0,71.0,68,28153,No,Placed,Safe,Good
1,53,No,5,7,27.0,90,57123,Yes,Placed,At Risk,Poor
5,52,No,6,3,38.0,80,51072,No,Not Placed,At Risk,Poor
4,59,Yes,8,4,43.0,96,86853,Yes,Not Placed,Safe,Average
2,65,No,5,6,38.0,82,91015,No,Placed,At Risk,Poor
9,66,No,4,2,59.0,62,33665,No,Not Placed,Safe,Average
3,64,No,4,8,44.0,92,63454,Yes,Not Placed,Safe,Average
8,48,Yes,9,8,39.0,81,84089,No,Placed,At Risk,Poor
6,80,Yes,4,7,67.0,77,29979,Yes,Not Placed,Safe,Good
5,87,Yes,7,0,70.0,77,26348,No,Not Placed,Safe,Good
1,51,No,6,1,24.0,64,99403,Yes,Not Placed,At Risk,Poor
4,49,Yes,6,1,31.0,91,40013,No,Placed,At Risk,Poor
3,45,No,5,2,24.0,60,93971,No,Placed,At Risk,Poor
1,89,No,7,1,61.0,98,46106,No,Not Placed,Safe,Good
5,73,Yes,6,0,59.0,72,51703,No,Placed,Safe,Average
6,98,Yes,5,4,87.0,63,72288,Yes,Placed,Safe,Excellent
2,91,Yes,8,5,68.0,62,76794,Yes,Placed,Safe,Good
3,80,No,6,6,62.0,66,57320,No,Placed,Safe,Good
6,58,Yes,9,9,50.0,65,26109,No,Placed,Safe,Average
4,45,Yes,6,6,27.0,84,76456,Yes,Not Placed,At Risk,Poor
9,41,Yes,8,1,36.0,68,36572,Yes,Not Placed,At Risk,Poor
5,54,Yes,8,6,43.0,60,85001,No,Not Placed,Safe,Average
4,56,Yes,6,1,35.0,73,92649,No,Placed,At Risk,Poor
2,55,No,8,1,29.0,99,86696,Yes,Not Placed,At Risk,Poor
6,67,No,5,5,56.0,94,56174,No,Placed,Safe,Average
2,60,Yes,6,5,41.0,60,53265,No,Not Placed,Safe,Average
7,47,No,6,7,37.0,74,72750,No,Placed,At Risk,Poor
3,49,No,4,4,26.0,96,66555,Yes,Placed,At Risk,Poor
9,49,No,9,4,46.0,75,53023,No,Placed,Safe,Average
5,89,Yes,6,9,75.0,87,40964,No,Not Placed,Safe,Good
8,49,No,4,0,40.0,63,70765,Yes,Placed,Safe,Average
6,48,Yes,8,3,36.0,67,66623,Yes,Placed,At Risk,Poor
8,67,No,9,0,62.0,92,70325,No,Not Placed,Safe,Good
3,63,Yes,9,9,47.0,72,80247,Yes,Placed,Safe,Average
3,58,No,8,4,39.0,84,65613,No,Placed,At Risk,Poor
5,72,No,5,7,57.0,88,59523,No,Placed,Safe,Average
3,43,Yes,4,0,20.0,73,58387,Yes,Not Placed,At Risk,Poor
8,95,Yes,6,2,87.0,92,64408,No,Not Placed,Safe,Excellent
8,42,No,4,0,31.0,73,23609,No,Placed,At Risk,Poor
2,81,Yes,8,5,57.0,60,80325,Yes,Placed,Safe,Average
4,51,Yes,8,9,37.0,61,94614,No,Placed,At Risk,Poor
1,57,Yes,5,0,29.0,96,72424,Yes,Not Placed,At Risk,Poor
4,62,Yes,9,9,48.0,81,93597,No,Not Placed,Safe,Average
4,59,No,9,2,41.0,69,58954,No,Placed,Safe,Average
9,45,Yes,8,4,43.0,96,74432,Yes,Placed,Safe,Average
3,92,No,4,4,70.0,77,63158,No,Placed,Safe,Good
2,73,No,9,1,54.0,98,20770,Yes,Not Placed,Safe,Average
9,81,Yes,6,2,77.0,92,79835,No,Placed,Safe,Good
9,41,Yes,6,8,40.0,84,26426,Yes,Not Placed,Safe,Average
1,69,Yes,4,0,39.0,99,36887,Yes,Placed,At Risk,Poor
6,48,Yes,5,0,38.0,94,72854,Yes,Placed,At Risk,Poor
8,66,No,6,1,61.0,95,33992,No,Not Placed,Safe,Good
3,81,No,4,7,59.0,64,66603,Yes,Not Placed,Safe,Average
9,73,Yes,4,5,68.0,64,65162,No,Placed,Safe,Good
2,79,No,8,3,59.0,77,94232,Yes,Placed,Safe,Average
6,63,Yes,9,6,55.0,73,40659,No,Not Placed,Safe,Average
1,88,No,8,5,63.0,95,27262,Yes,Placed,Safe,Good
7,56,No,9,8,47.0,86,40456,Yes,Placed,Safe,Average
3,68,No,5,5,49.0,69,99343,Yes,Placed,Safe,Average
7,75,Yes,5,1,64.0,97,33849,No,Not Placed,Safe,Good
4,89,Yes,5,2,72.0,74,40791,No,Not Placed,Safe,Good
9,51,No,4,8,46.0,89,45359,Yes,Placed,Safe,Average
5,70,Yes,4,6,55.0,61,98624,No,Not Placed,Safe,Average
3,88,Yes,8,5,73.0,77,28457,Yes,Not Placed,Safe,Good
8,48,No,6,4,41.0,87,81699,Yes,Not Placed,Safe,Average
6,58,Yes,9,2,50.0,72,90073,Yes,Placed,Safe,Average
2,85,Yes,9,3,61.0,64,98968,No,Not Placed,Safe,Good
3,85,No,5,0,60.0,69,46162,No,Not Placed,Safe,Good
8,56,No,9,4,52.0,82,22073,Yes,Not Placed,Safe,Average
7,41,No,7,6,31.0,99,79307,No,Not Placed,At Risk,Poor
6,79,No,5,1,66.0,92,96592,No,Placed,Safe,Good
1,44,Yes,9,7,16.0,85,90536,No,Not Placed,At Risk,Poor
9,98,Yes,8,9,93.0,87,84110,No,Placed,Safe,Excellent
3,78,No,9,5,59.0,97,78489,No,Not Placed,Safe,Average
5,93,No,4,9,78.0,86,55807,Yes,Not Placed,Safe,Good
7,87,Yes,8,2,79.0,62,54621,Yes,Placed,Safe,Good
7,55,Yes,8,1,50.0,91,80467,Yes,Placed,Safe,Average
3,56,Yes,8,7,38.0,67,44296,Yes,Placed,At Risk,Poor
4,93,No,7,3,80.0,86,22382,No,Not Placed,Safe,Excellent
7,66,No,7,6,58.0,80,53785,Yes,Placed,Safe,Average
8,46,No,9,6,44.0,87,38592,No,Not Placed,Safe,Average
2,91,No,5,9,70.0,89,61631,No,Not Placed,Safe,Good
9,47,Yes,9,8,45.0,84,98538,Yes,Not Placed,Safe,Average
7,47,No,9,9,40.0,73,70238,No,Not Placed,Safe,Average
8,62,No,9,7,57.0,98,76137,Yes,Not Placed,Safe,Average
6,71,Yes,4,7,61.0,95,41496,No,Not Placed,Safe,Good
6,82,No,8,6,72.0,88,80146,No,Placed,Safe,Good
9,86,Yes,6,9,83.0,68,89240,No,Not Placed,Safe,Excellent
4,57,No,5,4,36.0,61,84394,No,Placed,At Risk,Poor
5,77,Yes,5,8,61.0,92,52268,Yes,Not Placed,Safe,Good
9,93,Yes,8,6,90.0,98,42948,No,Not Placed,Safe,Excellent
1,51,Yes,5,2,22.0,95,97552,Yes,Placed,At Risk,Poor
4,54,No,8,5,35.0,99,38372,No,Placed,At Risk,Poor
7,67,No,5,2,59.0,69,61223,Yes,Not Placed,Safe,Average
9,94,No,9,5,89.0,83,44415,Yes,Not Placed,Safe,Excellent
6,77,No,4,7,66.0,81,51264,Yes,Not Placed,Safe,Good
8,89,No,5,8,88.0,68,47776,No,Placed,Safe,Excellent
9,95,No,5,1,91.0,70,39057,Yes,Placed,Safe,Excellent
4,70,Yes,6,5,53.0,61,73998,Yes,Not Placed,Safe,Average
1,91,No,4,2,64.0,94,41800,No,Placed,Safe,Good
8,48,No,9,6,40.0,71,21574,No,Not Placed,Safe,Average
2,47,Yes,4,3,24.0,70,73139,Yes,Not Placed,At Risk,Poor
1,85,Yes,4,4,59.0,71,89155,No,Placed,Safe,Average
7,58,No,5,9,49.0,96,52915,Yes,Not Placed,Safe,Average
9,90,Yes,7,5,85.0,68,53894,No,Placed,Safe,Excellent
9,47,No,5,7,47.0,89,48621,Yes,Not Placed,Safe,Average
3,73,Yes,8,1,54.0,95,94215,Yes,Not Placed,Safe,Average
6,96,No,6,3,82.0,68,84609,Yes,Not Placed,Safe,Excellent
7,43,Yes,4,3,31.0,82,32293,Yes,Placed,At Risk,Poor
9,70,Yes,8,5,67.0,73,90652,No,Placed,Safe,Good
2,77,No,9,3,58.0,91,36165,No,Placed,Safe,Average
8,42,No,8,4,36.0,97,57699,No,Placed,At Risk,Poor
7,74,Yes,7,4,66.0,77,40507,No,Placed,Safe,Good
4,58,Yes,4,7,39.0,70,30704,Yes,Not Placed,At Risk,Poor
2,82,Yes,5,3,61.0,68,68585,Yes,Placed,Safe,Good
8,68,Yes,4,5,64.0,63,86378,No,Not Placed,Safe,Good
5,49,No,6,6,31.0,93,37131,Yes,Not Placed,At Risk,Poor
6,51,Yes,4,7,39.0,65,24808,Yes,Not Placed,At Risk,Poor
7,85,Yes,8,8,78.0,80,96992,No,Placed,Safe,Good
1,69,No,8,9,43.0,98,36650,No,Placed,Safe,Average
8,69,No,5,7,62.0,75,52036,No,Not Placed,Safe,Good
4,99,No,5,3,80.0,67,45897,No,Placed,Safe,Excellent
9,57,No,5,3,51.0,60,53144,No,Placed,Safe,Average
1,63,No,9,9,40.0,93,67273,No,Not Placed,Safe,Average
2,71,No,6,4,48.0,84,99243,No,Not Placed,Safe,Average
6,48,Yes,9,2,38.0,84,72080,Yes,Placed,At Risk,Poor
1,86,Yes,9,1,61.0,94,29764,Yes,Not Placed,Safe,Good
4,63,Yes,9,1,42.0,81,76911,No,Placed,Safe,Average
8,65,No,4,8,57.0,68,41334,No,Not Placed,Safe,Average
5,42,No,7,7,26.0,71,90964,No,Not Placed,At Risk,Poor
9,62,Yes,4,5,58.0,84,53072,No,Not Placed,Safe,Average
6,50,Yes,5,8,40.0,60,45456,No,Placed,Safe,Average
1,49,No,6,4,26.0,71,41130,Yes,Not Placed,At Risk,Poor
6,89,No,9,9,78.0,74,35964,Yes,Not Placed,Safe,Good
6,75,Yes,4,0,62.0,94,56635,No,Not Placed,Safe,Good
6,99,Yes,8,7,90.0,83,69870,No,Not Placed,Safe,Excellent
8,52,Yes,9,2,50.0,75,91345,No,Placed,Safe,Average
6,68,Yes,4,8,57.0,89,37083,Yes,Placed,Safe,Average
5,77,Yes,8,0,62.0,66,25487,No,Placed,Safe,Good
2,98,No,4,2,74.0,85,34187,No,Placed,Safe,Good
4,92,Yes,4,0,74.0,66,74605,No,Placed,Safe,Good
5,52,Yes,9,0,40.0,70,98261,No,Not Placed,Safe,Average
4,96,No,4,5,81.0,89,37005,Yes,Placed,Safe,Excellent
